Algorithmes;3;4;5;6;7;8;9;10;11;12;13;14
BrutForce;0,22;0,1;0,18;0,16;1,2400000000000007;3,160000000000002;10,779999999999998;71,04000000000002;671,06;;;
BrutForce v3;0,04;0,08;0,02;0,12000000000000001;0,3400000000000001;0,7400000000000002;2,7200000000000015;23,040000000000017;198,02;;;
BrutForce v3.1;;0,12000000000000001;0,06;0,1;0,08;0,23999999999999996;1,9000000000000008;16,42;130,20000000000002;1473,78;;
BrutForce v4;;0,04;0,08;0,02;0,1;0,30000000000000004;1,2200000000000006;7,380000000000003;58,38000000000002;502,3;;
BadTrack;0,02;0,04;0,06;0,18;0,5600000000000002;1,0800000000000005;3,420000000000002;18,1;85,41999999999999;336,6;;
BadTrack v2;0,02;0,02;;0,25999999999999995;0,12000000000000001;0,25999999999999995;0,8800000000000004;4,440000000000001;21,159999999999997;78,33999999999997;384,48000000000013;
TrackProches;;0,02;0,02;0,12000000000000001;0,08;0,19999999999999998;1,1200000000000006;3,9400000000000026;18,819999999999997;83,75999999999998;355,02;
