Algorithmes;3;4;5;6;7;8;9;10;11
BrutForce v3;0,17000000000000004;0,07;0,08;0,12999999999999998;0,30000000000000004;0,6300000000000003;4,629999999999997;30,079999999999984;277,16000000000014;;;;
BrutForce v3.1;0,02;0,04;0,060000000000000005;0,060000000000000005;0,09999999999999999;0,5900000000000003;3,0599999999999965;19,86;171,5600000000001;;;;
BrutForce v4;0,060000000000000005;0,02;0,01;0,01;0,09;0,21000000000000005;1,4300000000000008;12,690000000000003;78,84000000000003;669,2000000000002;;;
BadTrack;0,05;0,07;0,14;0,12999999999999998;0,5800000000000002;1,510000000000001;7,999999999999997;20,96000000000001;104,09000000000002;487,12999999999994;;;
